Hancock County,"8,535","4,541
53.20%","4,282
50.17%",
Haralson County,"28,956","11,238
38.81%","10,374
35.83%",
Harris County,"33,590","17,113
50.95%","15,438
45.96%",
Hart County,"25,631","11,304
44.10%","10,373
40.47%",
Heard County,"11,677","3,931
33.66%","3,562
30.50%",
Henry County,"221,307","116,564
52.67%","107,585
48.61%",
Houston County,"151,682","79,096
52.15%","71,584
47.19%",
Irwin County,"9,268","3,944
42.56%","3,636
39.23%",
Jackson County,"65,755","34,700
52.77%","32,283
49.10%",
Jasper County,"13,784","5,516
40.02%","5,092
36.94%",
Jeff Davis County,"14,991","5,333
35.57%","4,880
32.55%",
Jefferson County,"15,772","9,377
59.45%","8,665
54.94%",
Jenkins County,"8,827","3,749
42.47%","3,446
39.04%",
Johnson County,"9,730","3,842
39.49%","3,548
36.46%",
Jones County,"28,548","14,130
49.50%","13,012
45.58%",
Lamar County,"18,513","7,598
41.04%","6,967
37.63%",
Lanier County,"10,366","3,274
31.58%","2,960
28.55%",
Laurens County,"47,418","23,819
50.23%","21,654
45.67%",
Lee County,"29,348","17,034
58.04%","15,652
53.33%",
Liberty County,"62,108","21,360
34.39%","19,098
30.75%",
Lincoln County,"7,799","4,096
52.52%","3,777
48.43%",
Long County,"18,156","4,699
25.88%","4,220
23.24%",
Lowndes County,"114,582","48,946
42.72%","44,489
38.83%",
Lumpkin County,"31,951","13,226
41.39%","12,220
38.25%",
McDuffie County,"21,498","10,780
50.14%","9,888
45.99%",
McIntosh County,"14,120","6,454
45.71%","6,016
42.61%",
Macon County,"13,480","6,448
47.83%","5,880
43.62%",
Madison County,"28,900","14,592
50.49%","13,566
46.94%",
Marion County,"8,484","4,158
49.01%","3,613
42.59%",
Meriwether County,"21,113","9,869
46.74%","9,104
43.12%",
Miller County,"5,836","3,450
59.12%","3,246
55.62%",
Mitchell County,"22,432","11,760
52.43%","10,877
48.49%",
Monroe County,"27,010","13,336
49.37%","12,285
45.48%",
Montgomery County,"9,036","3,783
41.87%","3,459
38.28%",
Morgan County,"18,235","9,660
52.98%","9,014
49.43%",
Murray County,"39,557","16,718
42.26%","15,249
38.55%",
Muscogee County,"196,670","94,131
47.86%","84,062
42.74%",
Newton County,"106,497","53,657
50.38%","49,201
46.20%",
Oconee County,"37,017","25,561
69.05%","24,132
65.19%",
Oglethorpe County,"14,784","7,211
48.78%","6,752
45.67%",
Paulding County,"155,840","71,780
46.06%","66,195
42.48%",
Peach County,"26,966","14,180
52.58%","12,872
47.73%",
Pickens County,"30,832","15,443
50.09%","14,434
46.81%",
Pierce County,"19,164","7,339
38.30%","6,715
35.04%",
Pike County,"18,082","7,004
38.73%","6,488
35.88%",
Polk County,"41,621","18,983
45.61%","17,381
41.76%",
Pulaski County,"11,295","4,762
42.16%","4,332
38.35%",
Putnam County,"21,503","10,793
50.19%","10,079
46.87%",
Quitman County,"2,276","910
39.98%","834
36.64%",
Rabun County,"16,457","8,900
54.08%","8,236
50.05%",
Randolph County,"7,087","3,702
52.24%","3,388
47.81%",
Richmond County,"201,463","95,362
47.33%","86,767
43.07%",
Rockdale County,"89,011","52,437
58.91%","48,220
54.17%",
Schley County,"5,211","2,052
39.38%","1,906
36.58%",
Screven County,"13,990","7,493
53.56%","6,947
49.66%",
Seminole County,"8,437","4,191
49.67%","3,883
46.02%",
Spalding County,"64,719","30,775
47.55%","28,363
43.82%",
Stephens County,"25,676","12,155
47.34%","11,216
43.68%",
Stewart County,"6,042","2,384
39.46%","2,178
36.05%",
Sumter County,"30,352","17,204
56.68%","15,936
52.50%",
Talbot County,"6,378","3,359
52.67%","3,140
49.23%",
Taliaferro County,"1,665","840
50.45%","788
47.33%",
Tattnall County,"25,353","9,552
37.68%","8,733
34.45%",
Taylor County,"8,193","4,175
50.96%","3,794
46.31%",
Telfair County,"16,115","5,211
32.34%","4,739
29.41%",
Terrell County,"8,859","5,598
63.19%","5,224
58.97%",
Thomas County,"44,730","24,637
55.08%","22,652
50.64%",
Tift County,"40,510","19,044
47.01%","17,349
42.83%",
Toombs County,"27,048","12,590
46.55%","11,601
42.89%",
Towns County,"11,417","6,613
57.92%","6,159
53.95%",
Treutlen County,"6,777","2,727
40.24%","2,491
36.76%",
Troup County,"69,774","30,179
43.25%","27,148
38.91%",
Turner County,"7,962","4,586
57.60%","4,206
52.83%",
Twiggs County,"8,284","5,248
63.35%","4,746
57.29%",
Union County,"22,775","12,524
54.99%","11,738
51.54%",
Upson County,"26,216","13,270
50.62%","12,382
47.23%",
Walker County,"68,824","25,571
37.15%","22,956
33.35%",
Walton County,"90,132","43,781
48.57%","40,574
45.02%",
Ware County,"35,599","15,654
43.97%","14,181
39.84%",
Warren County,"5,346","2,841
53.14%","2,629
49.18%",
Washington County,"20,461","10,033
49.03%","9,264
45.28%",
Wayne County,"29,767","12,620
42.40%","11,522
38.71%",
Webster County,"2,613","1,306
49.98%","1,211
46.35%",
Wheeler County,"7,939","2,327
29.31%","2,148
27.06%",
White County,"28,928","12,453
43.05%","11,555
39.94%",
Whitfield County,"103,849","50,465
48.59%","46,177
44.47%",
Wilcox County,"8,846","3,622
40.95%","3,341
37.77%",
Wilkes County,"9,884","5,105
51.65%","4,732
47.88%",
Wilkinson County,"9,078","5,120
56.40%","4,709
51.87%",
Worth County,"20,656","9,576
46.36%","8,899
43.08%",
Hawaii County,"197,658",,,Hawaii
Honolulu County,"987,638",,,
Kalawao County,75,,,
Kauai County,"71,377",,,
Maui County,"165,281",,,
Ada County,"446,052","342,806
76.85%","308,239
69.10%",Idaho
Adams County,"4,019","2,049
50.98%","1,879
46.75%",
Bannock County,"85,065","51,639
60.71%","45,749
53.78%",
Bear Lake County,"5,962","3,130
52.50%","2,822
47.33%",
Benewah County,"9,086","5,655
62.24%","4,777
52.58%",
Bingham County,"45,551","25,245
55.42%","22,528
49.46%",
Blaine County,"21,994","21,560
98.03%","18,847
85.69%",
Boise County,"7,163","3,104
43.33%","2,632
36.74%",
Bonner County,"42,711","22,438
52.53%","19,669
46.05%",
Bonneville County,"112,397","70,848
63.03%","63,522
56.52%",
Boundary County,"11,549","4,741
41.05%","4,288
37.13%",
Butte County,"2,602","1,400
53.80%","1,273
48.92%",
Camas County,886,"513
57.90%","476
53.72%",
Canyon County,"212,230","119,749
56.42%","106,281
50.08%",
Caribou County,"6,918","3,079
44.51%","2,870
41.49%",
Cassia County,"23,615","11,470
48.57%","9,725
41.18%",
Clark County,"1,077","408
37.88%","364
33.80%",
Clearwater County,"8,640","4,216
48.80%","3,705
42.88%",
Custer County,"4,141","2,245
54.21%","2,039
49.24%",
Elmore County,"26,433","18,007
68.12%","14,818
56.06%",
Franklin County,"13,279","7,098
53.45%","6,197
46.67%",
Fremont County,"12,965","6,723
51.85%","5,897
45.48%",
Gem County,"17,052","8,295
48.65%","7,209
42.28%",
Gooding County,"15,169","7,647
50.41%","6,684
44.06%",
Idaho County,"16,337","5,716
34.99%","5,106
31.25%",
Jefferson County,"27,969","14,321
51.20%","12,806
45.79%",
Jerome County,"23,431","12,636
53.93%","11,205
47.82%",
Kootenai County,"153,605","87,915
57.23%","76,408
49.74%",
Latah County,"39,239","26,755
68.18%","23,443
59.74%",
Lemhi County,"7,798","4,240
54.37%","3,783
48.51%",
Lewis County,"3,845","2,309
60.05%","1,997
51.94%",
Lincoln County,"5,321","2,474
46.50%","2,223
41.78%",
Madison County,"38,705","25,647
66.26%","21,773
56.25%",
Minidoka County,"20,615","9,924
48.14%","8,636
41.89%",
Nez Perce County,"40,155","26,822
66.80%","22,473
55.97%",
Oneida County,"4,326","2,344
54.18%","2,083
48.15%",
Owyhee County,"11,455","4,807
41.96%","4,200
36.67%",
Payette County,"23,041","8,815
38.26%","7,605
33.01%",
Power County,"7,713","4,345
56.33%","3,962
51.37%",
Shoshone County,"12,526","6,105
48.74%","5,522
44.08%",
Teton County,"11,080","9,125
82.36%","7,510
67.78%",
Twin Falls County,"83,666","47,674
56.98%","43,500
51.99%",
Valley County,"10,401","7,944
76.38%","7,044
67.72%",
Washington County,"10,025","4,571
45.60%","4,096
40.86%",
Adams County,"66,427","43,502
66.22%","33,417
50.87%",Illinois
Alexander County,"6,532","2,129
35.13%","1,457
24.04%",
Bond County,"16,712","11,504
69.18%","7,760
46.66%",
Boone County,"53,606","48,025
89.64%","32,013
59.75%",
Brown County,"6,675","5,056
77.12%","3,503
53.43%",
Bureau County,"33,381","29,114
88.24%","18,445
55.91%",
Calhoun County,"4,858","3,588
74.72%","2,333
48.58%",
Carroll County,"14,562","9,868
68.95%","6,879
48.06%",
Cass County,"12,665","10,899
88.90%","7,384
60.23%",
Champaign County,"209,448","215,628
102.69%","133,977
63.80%",
Christian County,"33,231","23,120
70.79%","15,589
47.73%",
Clark County,"15,836","10,411
66.75%","6,781
43.48%",
Clay County,"13,338","7,197
54.30%","4,968
37.49%",
Clinton County,"37,628","30,838
81.93%","21,117
56.10%",
Coles County,"51,736","33,479
65.79%","22,855
44.92%",
Cook County,"5,223,719","2,814,500
113.74%","1,783,727
72.08%",
Crawford County,"19,088","13,769
73.21%","9,257
49.22%",
Cumberland County,"10,865","5,685
52.60%","4,148
38.38%",
DeKalb County,"104,200","89,587
86.02%","58,406
56.08%",
De Witt County,"16,042","11,907
75.51%","8,117
51.47%",
Douglas County,"19,714","13,706
70.36%","9,338
47.94%",
DuPage County,"931,743","1,106,285
119.14%","694,419
74.78%",
Edgar County,"17,539","11,136
64.15%","7,697
44.34%",
Edwards County,"6,507","3,340
52.25%","2,404
37.61%",
Effingham County,"34,174","23,883
69.82%","16,254
47.52%",
Fayette County,"21,724","10,512
49.08%","7,574
35.37%",
Ford County,"13,398","11,401
85.95%","7,415
55.90%",
Franklin County,"39,127","23,525
60.79%","16,579
42.84%",
Fulton County,"35,418","29,574
84.88%","19,637
56.36%",
Gallatin County,"5,157","3,424
67.69%","2,404
47.53%",
Greene County,"13,218","8,047
61.69%","5,668
43.45%",
Grundy County,"50,509","43,409
85.16%","29,095
57.08%",
Hamilton County,"8,221","4,394
53.83%","3,069
37.60%",
Hancock County,"18,112","9,574
53.65%","6,948
38.94%",
Hardin County,"4,009","2,206
56.42%","1,462
37.39%",
Henderson County,"6,884","3,209
47.83%","2,266
33.78%",
Henry County,"49,464","42,515
86.61%","27,564
56.15%",
Iroquois County,"28,169","19,902
72.10%","13,426
48.64%",
Jackson County,"58,551","41,724
72.67%","28,744
50.06%",
Jasper County,"9,598","5,925
61.65%","3,978
41.39%",
Jefferson County,"38,169","25,470
67.35%","17,183
45.43%",
Jersey County,"22,069","17,563
80.39%","11,736
53.72%",
Jo Daviess County,"21,834","14,969
70.06%","9,945
46.55%",
Johnson County,"12,602","8,644
69.40%","6,005
48.21%",
Kane County,"530,839","536,926
100.51%","350,425
65.60%",
Kankakee County,"111,061","81,209
73.81%","55,867
50.78%",
Kendall County,"124,626","131,992
103.19%","87,190
68.16%",
Knox County,"50,999","45,440
90.68%","28,966
57.80%",
Lake County,"703,619","783,648
111.82%","482,924
68.91%",
LaSalle County,"110,401","98,754
90.24%","63,273
57.82%",
Lawrence County,"16,189","8,301
52.65%","5,977
37.91%",
Lee County,"34,527","30,273
88.46%","19,973
58.36%",
Livingston County,"36,324","26,684
74.62%","17,865
49.96%",
Logan County,"29,207","21,307
73.66%","15,281
52.83%",
McDonough County,"30,875","21,230
70.87%","14,394
48.05%",
McHenry County,"307,789","312,849
101.39%","200,551
64.99%",
McLean County,"173,219","166,225
96.18%","107,340
62.11%",
Macon County,"106,512","79,634
76.05%","53,768
51.35%",
Macoupin County,"45,719","36,196
79.88%","24,072
53.12%",
Madison County,"265,670","226,116
85.50%","152,203
57.55%",
Marion County,"38,084","24,204
64.34%","16,580
44.07%",
Marshall County,"11,794","9,942
86.20%","6,439
55.83%",
Mason County,"13,778","10,194
75.15%","7,088
52.25%",
Massac County,"14,430","8,208
58.30%","5,467
38.83%",
Menard County,"12,367","10,388
84.54%","6,954
56.59%",
Mercer County,"15,693","13,245
84.90%","8,554
54.83%",
Monroe County,"33,936","32,132
93.58%","20,956
61.03%",
Montgomery County,"29,009","21,824
76.31%","14,461
50.56%",
Morgan County,"34,426","27,494
80.92%","18,203
53.58%",
Moultrie County,"14,703","8,828
59.99%","6,295
42.77%",
Ogle County,"51,328","43,626
85.67%","28,708
56.38%",
Peoria County,"184,463","167,123
92.53%","107,655
59.60%",
Perry County,"21,384","14,995
70.82%","10,375
49.00%",
Piatt County,"16,427","15,549
94.83%","10,016
61.09%",
Pike County,"15,754","8,451
54.13%","6,224
39.87%",
Pope County,"4,249","2,098
49.81%","1,455
34.54%",
Pulaski County,"5,611","2,828
51.77%","2,002
36.65%",
Putnam County,"5,746","5,180
90.24%","3,252
56.66%",
Randolph County,"32,546","22,587
70.35%","16,141
50.27%",
Richland County,"15,881","10,668
67.68%","7,260
46.06%",
Rock Island County,"145,275","118,608
82.67%","74,770
52.11%",
St. Clair County,"263,463","218,512
83.70%","146,090
55.96%",
Saline County,"24,231","15,580
65.17%","10,877
45.50%",
Sangamon County,"197,661","195,344
100.00%","124,617
63.79%",
Schuyler County,"7,064","5,557
80.45%","3,749
54.28%",
Scott County,"5,047","3,122
63.38%","2,077
42.16%",
Shelby County,"21,832","11,760
54.09%","8,872
40.81%",
Stark County,"5,500","4,276
78.79%","2,807
51.72%",
Stephenson County,"45,433","35,333
78.95%","23,092
51.60%",
Tazewell County,"133,852","114,600
86.60%","75,901
57.36%",
Union County,"17,127","13,637
80.98%","9,016
53.54%",
Vermilion County,"78,407","44,484
57.92%","32,564
42.40%",
Wabash County,"11,573","7,227
62.58%","5,083
44.01%",
Warren County,"17,338","12,383
72.70%","8,199
48.14%",
Washington County,"14,155","11,259
80.45%","7,958
56.86%",
Wayne County,"16,487","8,857
54.23%","6,166
37.75%",
White County,"14,025","8,789
64.32%","6,192
45.31%",
Whiteside County,"56,396","42,420
76.26%","28,544
51.31%",
Will County,"688,697","706,220
102.01%","456,564
65.95%",
Williamson County,"67,299","48,272
71.99%","33,774
50.37%",
Winnebago County,"286,174","243,530
85.73%","158,472
55.78%",
Woodford County,"38,817","31,665
82.33%","20,834
54.17%",
Chicago,"2,705,994","2,882,625
106.53%","1,835,924
67.85%",
Adams County,"35,195","12,707
36.10%","11,949
33.95%",Indiana
Allen County,"370,016","214,865
58.07%","200,388
54.16%",
Bartholomew County,"81,893","53,228
65.00%","49,490
60.43%",
Benton County,"8,667","4,478
51.67%","4,235
48.86%",
Blackford County,"12,129","5,643
46.52%","5,335
43.99%",
Boone County,"64,321","50,358
78.29%","47,568
73.95%",
Brown County,"15,034","8,949
59.53%","8,342
55.49%",
Carroll County,"19,994","9,260
46.31%","8,644
43.23%",
Cass County,"38,084","18,558
48.73%","17,285
45.39%",
Clark County,"115,702","72,020
62.25%","65,746
56.82%",
Clay County,"26,268","12,427
47.31%","11,596
44.14%",
Clinton County,"32,301","16,480
51.02%","15,330
47.46%",
Crawford County,"10,581","5,247
49.59%","4,862
45.95%",
Daviess County,"32,937","12,114
36.78%","11,306
34.33%",
Dearborn County,"49,501","26,012
52.55%","24,165
48.82%",
Decatur County,"26,552","13,123
49.42%","12,392
46.67%",
DeKalb County,"42,704","18,963
44.41%","17,787
41.65%",
Delaware County,"115,616","59,095
51.11%","55,312
47.84%",
Dubois County,"42,418","25,469
60.04%","24,245
57.16%",
Elkhart County,"203,604","97,825
48.05%","89,469
43.94%",
Fayette County,"23,259","9,973
42.88%","9,326
40.10%",
Floyd County,"76,809","50,091
65.22%","45,974
59.85%",
Fountain County,"16,486","7,081
42.95%","6,600
40.03%",
Franklin County,"22,842","10,361
45.36%","9,750
42.68%",
Fulton County,"20,212","8,828
43.68%","8,187
40.51%",
Gibson County,"33,596","17,453
51.95%","16,238
48.33%",
Grant County,"66,944","28,993
43.31%","27,009
40.35%",
Greene County,"32,295","15,958
49.41%","14,991
46.42%",
Hamilton County,"316,095","266,565
84.33%","251,219
79.48%",
Hancock County,"73,830","50,168
67.95%","47,638
64.52%",
Harrison County,"39,712","21,581
54.34%","19,794
49.84%",
Hendricks County,"160,940","116,104
72.14%","109,380
67.96%",
Henry County,"48,483","26,147
53.93%","24,598
50.74%",
Howard County,"82,387","41,124
49.92%","38,361
46.56%",
Huntington County,"36,378","17,853
49.08%","16,807
46.20%",
Jackson County,"43,938","24,569
55.92%","22,809
51.91%",
Jasper County,"33,449","15,783
47.19%","14,715
43.99%",
Jay County,"20,993","8,188
39.00%","7,636
36.37%",
Jefferson County,"32,237","17,606
54.61%","16,416
50.92%",
Jennings County,"27,727","12,899
46.52%","11,946
43.08%",
Johnson County,"151,564","99,541
65.68%","93,192
61.49%",
Knox County,"37,409","18,843
50.37%","17,577
46.99%",
Kosciusko County,"78,806","34,915
44.31%","32,448
41.17%",
LaGrange County,"38,942","9,355
24.02%","8,696
22.33%",
Lake County,"486,849","279,736
57.46%","256,466
52.68%",
LaPorte County,"110,552","62,761
56.77%","58,428
52.85%",
Lawrence County,"45,619","23,727
52.01%","22,157
48.57%",
Madison County,"129,505","72,076
55.65%","67,572
52.18%",
Marion County,"944,523","594,275
62.92%","546,334
57.84%",
Marshall County,"46,595","22,578
48.46%","20,840
44.73%",
Martin County,"10,210","4,492
44.00%","4,255
41.67%",
Miami County,"35,901","14,033
39.09%","13,002
36.22%",
Monroe County,"145,403","92,558
63.66%","85,185
58.59%",
Montgomery County,"38,276","18,731
48.94%","17,503
45.73%",
Morgan County,"69,727","36,349
52.13%","34,154
48.98%",
Newton County,"14,018","5,924
42.26%","5,464
38.98%",
Noble County,"47,451","20,223
42.62%","18,836
39.70%",
Ohio County,"5,887","3,192
54.22%","2,977
50.57%",
Orange County,"19,547","10,091
51.62%","9,417
48.18%",
Owen County,"20,878","9,920
47.51%","9,254
44.32%",
Parke County,"16,996","7,271
42.78%","6,818
40.12%",
Perry County,"19,141","11,524
60.21%","10,760
56.21%",
Pike County,"12,411","5,476
44.12%","5,146
41.46%",
Porter County,"168,041","106,412
63.33%","99,703
59.33%",
Posey County,"25,589","14,515
56.72%","13,744
53.71%",
Pulaski County,"12,660","6,027
47.61%","5,631
44.48%",
Putnam County,"37,559","18,410
49.02%","17,253
45.94%",
Randolph County,"25,076","11,390
45.42%","10,624
42.37%",
Ripley County,"28,425","13,780
48.48%","12,901
45.39%",
Rush County,"16,704","8,254
49.41%","7,833
46.89%",
St. Joseph County,"269,240","167,697
62.29%","154,010
57.20%",
Scott County,"23,743","12,009
50.58%","11,141
46.92%",
Shelby County,"44,399","25,055
56.43%","23,419
52.75%",
Spencer County,"20,526","10,751
52.38%","10,183
49.61%",
Starke County,"22,941","9,919
43.24%","9,190
40.06%",
Steuben County,"34,474","16,721
48.50%","15,569
45.16%",
Sullivan County,"20,792","10,912
52.48%","10,209
49.10%",
Switzerland County,"10,628","3,892
36.62%","3,608
33.95%",
Tippecanoe County,"189,294","121,361
64.11%","110,771
58.52%",
Tipton County,"15,218","7,839
51.51%","7,380
48.50%",
